user,date,text,latitude,longitude
innergold1,Tue Aug 06 10:53:34 +0000 2019,Tonight we welcome @morganheritage and @runkusinno to the #innergoldshow as we celebrate Jamaican Independence 2019… https://t.co/rRjSatKDUl,51.50711486,-0.12731805
DJMattBogard,Tue Aug 06 10:52:46 +0000 2019,Literally found my new loves in life! These two babies now live with me and they are literally the nicest pups ever… https://t.co/MJ0r1JeyLM,51.50711486,-0.12731805
ohuntingford,Tue Aug 06 10:50:16 +0000 2019,Framed and ready for my Aldeburgh Carnival stall 🦞 also available as a t-shirt in S  M  L and XL while stocks last.… https://t.co/nCpm2kybeh,51.50711486,-0.12731805
nealjennings,Tue Aug 06 10:49:03 +0000 2019,Electric!! 🚌 @ London  United Kingdom https://t.co/8vvbK5lqLC,51.50711486,-0.12731805
marilec_ltd,Tue Aug 06 10:48:29 +0000 2019,Recent job completed for installing new power &amp; lighting in a commercial premises #commercial #dedication… https://t.co/E21FweHZ1A,51.50711486,-0.12731805
leonakate,Tue Aug 06 10:48:02 +0000 2019,🇬🇧 @ London  United Kingdom https://t.co/nY9GAPC6AP,51.50711486,-0.12731805
reannetweets,Tue Aug 06 10:46:59 +0000 2019,HAPPY BIRTHDAY TO ME 🎂 Thanks to everyone who’s helped me celebrate my birthday so far it’s been the best as always… https://t.co/ZYqBaeaevW,51.50711486,-0.12731805
jattzp,Tue Aug 06 10:45:40 +0000 2019,Just posted a photo @ London  United Kingdom https://t.co/mNo0t4cKyb,51.50711486,-0.12731805
jattzp,Tue Aug 06 10:45:07 +0000 2019,Just posted a photo @ London  United Kingdom https://t.co/asx6x8Mfk6,51.50711486,-0.12731805
tmj_UKR_retail,Tue Aug 06 10:44:06 +0000 2019,"Click the link in our bio to see currently open #Retail jobs like ""Stylist"" at Levi Strauss &amp; Co. in #London  England.",51.5073509,-0.1277583
gemmamusic_,Tue Aug 06 10:43:14 +0000 2019,"Still dreaming about this 🇿🇼🇬🇧 
📷 @rmnowuk 
👗 @ankaraby_ane @ London  United Kingdom https://t.co/2YdFzIS0K4",51.50711486,-0.12731805
DialecticDee,Tue Aug 06 10:42:52 +0000 2019,Today a queen was born  @maxthemum /mum sending you many more blessings and many more years to come  thank you for… https://t.co/uWbzeO6Sk2,51.50711486,-0.12731805
LifestyleSoul,Tue Aug 06 10:42:46 +0000 2019,"All things bright and beautiful 🔆
.
.
#Lifestylesoul #Beautylifer
.
.
#lifestyleblogger #london #sunshine… https://t.co/gDFrQXNQmX",51.5045641,-0.126229
1001trips,Tue Aug 06 10:34:45 +0000 2019,"One of the last real train adventures - The Transsiberian Railway from Moscow to Beijing - PART I
See more at… https://t.co/kHHS1hNRb2",51.50711486,-0.12731805
adilepadatu,Tue Aug 06 10:33:21 +0000 2019,"#actor #acting #headshots #professional #london #vibes #ukcastingcalls #castingcalls #cinematography
 📷… https://t.co/rtSJA04rCk",51.50711486,-0.12731805
dawnorchid,Tue Aug 06 10:33:00 +0000 2019,I really wanted to get a watercolor piece by kazuyamorimoto 💕 @bpond415 was kind enough to humor me by wandering &amp;… https://t.co/mUV91t4GRq,51.5127995,-0.12367567
StevanBorthwick,Tue Aug 06 10:32:52 +0000 2019,Capturing happy moments and this was one lovely moment. Don’t mess with Granny  especially when she has he cane 😂… https://t.co/0KumEjn5r5,51.50711486,-0.12731805
StevanBorthwick,Tue Aug 06 10:32:22 +0000 2019,Capturing happy moments and this was one lovely moment. Don’t mess with Granny  especially when she has he cane 😂… https://t.co/LufM1Um5Cc,51.50711486,-0.12731805
reenaproartist,Tue Aug 06 10:31:53 +0000 2019,"Super duper quick makeup done the other day!
.
.
.
#internationalmakeupartist #weddings #curls #londonmakeupartist… https://t.co/w6oEfIYN61",51.50711486,-0.12731805
StevanBorthwick,Tue Aug 06 10:31:48 +0000 2019,Capturing happy moments and this was one lovely moment. Don’t mess with Granny  especially when she has he cane 😂… https://t.co/wAH49AOI7v,51.50711486,-0.12731805
tmj_lon_retail,Tue Aug 06 10:29:55 +0000 2019,Starbucks is hiring in England! Click the link in our bio to apply: Shift Supervisor - Store# 12644  CHARING CROSS ROAD ( #Retail,51.5151116,-0.1309824
tmj_lon_sales,Tue Aug 06 10:28:15 +0000 2019,Join the O2 team! See our latest job opening here: https://t.co/xT1vBkx6zs #Sales #London  England,51.5073509,-0.1277583
Chefiiiii,Tue Aug 06 10:27:09 +0000 2019,🎁Every single Chefi knife roll is hand crafted with precision.👨‍🍳👩‍🍳🔪Photo @FayditP @ London  United Kingdom https://t.co/XamudsSHBe,51.50711486,-0.12731805
laviyeofficial,Tue Aug 06 10:24:42 +0000 2019,We designed the ✨•DAHLIA•✨ dress for times when you want to rep the culture  while being conservative  on trend and… https://t.co/Blc3BGwhCY,51.50711486,-0.12731805
Shaunie_C,Tue Aug 06 10:21:20 +0000 2019,Mini fly tier in the making? #fishfidding #flytying #nymphing #dryfly #browntrout #grayling #graylingfly… https://t.co/KtlkMfl9A7,51.50711486,-0.12731805
hirotwt_uk,Tue Aug 06 10:20:48 +0000 2019,"久しぶりの#coventgarden 😊これで弾けたら気持ちいいんだろうな〜（弾けないけど🙄）
#coventgardeninbloom #london #piano #flowers #dayoff #mummydaughter… https://t.co/bIb8urraXL",51.51198765,-0.12269497
thebellachy,Tue Aug 06 10:12:37 +0000 2019,Just posted a photo @ London  United Kingdom https://t.co/9CRLkIC8CY,51.50711486,-0.12731805
J_Iregbu,Tue Aug 06 10:12:33 +0000 2019,Financial education pushes you to change behaviours. You can’t be ‘normal’ and expect a drastic positive change in… https://t.co/XQTbfvL0v4,51.50809587,-0.12838175
kwame_koranteng,Tue Aug 06 10:12:18 +0000 2019,18- 8 - 2019. The birth of the Savannah Forth by KKBT. #kwamekorantengbespoketailoring #teamkkbtthewinningteam… https://t.co/AoDMk2w8gE,51.50711486,-0.12731805
Pairsonnalites,Tue Aug 06 10:12:12 +0000 2019,Inflatable football player floats over Brighton pride to show the lack of gay players in the Premier ...: Despite t… https://t.co/zueXQFmSJD,51.50413561,-0.13608912
Pairsonnalites,Tue Aug 06 10:12:11 +0000 2019,Love Sensation shows queens have been dragged into mainstream: He is doing an 11-date tour around the UK and Irelan… https://t.co/GZsyhz9Mun,51.50413561,-0.13608912
Pairsonnalites,Tue Aug 06 10:12:10 +0000 2019,For gay  lesbian and trans migrants  a different journey awaits: A report by Amnesty International says LGBTI migra… https://t.co/h5yf7lPfqN,51.50413561,-0.13608912
iammarleydias,Tue Aug 06 10:11:04 +0000 2019,good morning london! this thursday i will be doing a meetup from 2:30-4:30 at Tales on Moon Lane and 4:30- 5:30 at… https://t.co/ezz8EyHU2S,51.50711486,-0.12731805
djalijournalist,Tue Aug 06 10:10:03 +0000 2019,"FLASHBACK.
I posted the picture of our presenter  Shuga   a year ago today..
Shuga is one of our amiable presenters… https://t.co/pF0EARJ7Ov",51.50711486,-0.12731805
mynameis_2long,Tue Aug 06 10:09:19 +0000 2019,Back in my happy place last night as @ohheyedwyna and I went to see waitresslondon . What a show! Definitely one of… https://t.co/QYvF0dD5Ua,51.51028151,-0.12311627
BdexEntz,Tue Aug 06 10:06:24 +0000 2019,"#afrobeats singer @oladipsoflife drops his new single titled #twentytirik #oladips 

#bdextv #bdexentertainment… https://t.co/J7PvJS9gl8",51.50711486,-0.12731805
JanaPrackova,Tue Aug 06 10:05:56 +0000 2019,Have you ever betrayed yourself? What does it actually mean to betray yourself? To my understanding  it means putti… https://t.co/C6SROpFm3b,51.50595847,-0.11741223
bankulli,Tue Aug 06 10:03:43 +0000 2019,"THE MOZART OF AFROBEATS 
.
Papito 🍀🌵🌴☘️ @maleekberry 
Cc afronation @iamsmade berrysroom #maleekberry #afrobeats @… https://t.co/ZSZBIC9ctL",51.50711486,-0.12731805
bankulli,Tue Aug 06 10:03:43 +0000 2019,"THE MOZART OF AFROBEATS 
.
Papito 🍀🌵🌴☘️ @maleekberry 
Cc afronation @iamsmade berrysroom #maleekberry #afrobeats @… https://t.co/ZSZBIC9ctL",51.50711486,-0.12731805
DavidAdeola,Tue Aug 06 10:03:25 +0000 2019,Just posted a photo @ London  United Kingdom https://t.co/8gdCnw2TPM,51.50711486,-0.12731805
phnxgdn,Tue Aug 06 10:01:49 +0000 2019,"Summer-drought adapted planting gets on with its summer-dry business unwatered. 
#thephoenixgarden #communitygarden… https://t.co/YAZVknxiQd",51.5148108,-0.1287579
RNEventsPhotos,Tue Aug 06 10:01:18 +0000 2019,"Ever need a videographer 👉🏾 bouvery_ 👈🏾 always recommended for the job 🙌🏾

#photographer #videographer… https://t.co/espRETRLc8",51.50711486,-0.12731805
GhanaKitchen,Tue Aug 06 10:01:01 +0000 2019,A customer favourite - Goat Shocko - slow cooked goat 🐐 with spinach and bell peppers 🌶🇬🇭😍 @ London  United Kingdom https://t.co/uikr9QZ9wV,51.50711486,-0.12731805
Caramel_Soldier,Tue Aug 06 09:56:27 +0000 2019,"#CanWeTalk?

Welcome drinks capture by yours truly!

#salute💙💂🏽‍♀️👊🏽 

#love #creative #designer #editor #branding… https://t.co/YSak6Qb7iM",51.50711486,-0.12731805
John_Halligan14,Tue Aug 06 09:56:10 +0000 2019,This is a very true statement life is too short of your not happy. #lifetoshort #nojobisworthyoursanity #loveit… https://t.co/Ycfma37PFd,51.50711486,-0.12731805
iammarleydias,Tue Aug 06 09:55:27 +0000 2019,good morning london! this thursday i will be doing a meetup from 2:30-4:30 at Tales on Moon Lane and 4:30- 5:30 at… https://t.co/nRuNWdoA46,51.50711486,-0.12731805
tmj_lon_eng,Tue Aug 06 09:54:42 +0000 2019,See our latest #London  England #GeneralScience job opportunity and click the link in our bio to apply: OneKey Manager at IQVIA,51.5073509,-0.1277583
keziah_gibbons,Tue Aug 06 09:53:47 +0000 2019,Pretended to be Muggles the other day to blag our way on to the strawberrytours Harry Potter tour in London. Had a… https://t.co/RdgnbJ8wAC,51.50711486,-0.12731805
arts_warwick,Tue Aug 06 09:53:44 +0000 2019,"Day 1111
#abstractform #abstractart #abstraction #abstractexpressionism #flaming_abstracts #abstracted… https://t.co/Acp8Pbqh3p",51.50711486,-0.12731805
JodieMakeup,Tue Aug 06 09:50:19 +0000 2019,"London nights 💫 | @barbourint |  

#newwork #malegrooming #barbourinternational @ London  United Kingdom https://t.co/HSH12Sqybm",51.50711486,-0.12731805
languagecaster,Tue Aug 06 09:48:52 +0000 2019,Getting ready! @ London  United Kingdom https://t.co/EcPclXxlsU,51.50711486,-0.12731805
bumblexbeee,Tue Aug 06 09:48:17 +0000 2019,Neutral look 🖤 bumblebeat #BB #beat #makeup #beat #glitter #beatbybumble #london #vday #looks #beauty… https://t.co/raIdXNVmtR,51.50711486,-0.12731805
MayMaejang,Tue Aug 06 09:46:45 +0000 2019,In-house production (แบบ in house จริงๆ) Hair&amp;Make up+📷: @shotakung Assistant: noonnynoonnn #mmjukfirsttime… https://t.co/BA1icHgBnV,51.50711486,-0.12731805
StarTraxxEnt,Tue Aug 06 09:46:16 +0000 2019,Happy eartstrong to my cuzzy Ryan and Happy Mavis day to u all ❤❤❤❤❤ r.i.p Nanny Mavis #MavisDay❤ #2019 #family @ L… https://t.co/Odt0zp78N8,51.50711486,-0.12731805
ferchoavila25,Tue Aug 06 09:44:12 +0000 2019,"Landscapes que enamoran 🇬🇧❤
1. Palacio de Westminster 🏰 
2. Big Ben 🕜 
3. London Eye 🎡 (la rueda de la fortuna)
4.… https://t.co/czHKwSy9Ag",51.50711486,-0.12731805
BobForstnerLON,Tue Aug 06 09:42:26 +0000 2019,"Sneak Peak of our Latest Addition to the BOB|FORSTNER Collection 😏  
... stay tuned ...

#lamborghini #murci… https://t.co/clz6RmfFzE",51.50711486,-0.12731805
eddydeg,Tue Aug 06 09:42:16 +0000 2019,"Yennis: Ok Ed  now this is a serious scene.

Me: ok

#tvpilot #film #filming #actorslife #behindthescenes #bloopers… https://t.co/DhSSrQbKuW",51.50711486,-0.12731805
AtYourBeat,Tue Aug 06 09:40:03 +0000 2019,#AYBQuestions - “What trainers should I wear to class?” Well any you want tbh but here is a pair we love and think… https://t.co/otvE2tlKgy,51.50711486,-0.12731805
fredaspeaks,Tue Aug 06 09:39:39 +0000 2019,@UCLFatuminaSA shared a great post about being open about talking about periods 🙏🏼 We feel that slowly times are ch… https://t.co/GPZkSFmxYu,51.50711486,-0.12731805
tmj_LON_cstsrv,Tue Aug 06 09:37:48 +0000 2019,Mastercard is hiring in #London  England! Click the link in our bio to apply: Global Technical Support Specialist #CustomerService,51.5073509,-0.1277583
HelenDavehome,Tue Aug 06 09:37:12 +0000 2019,Today is animal trouser day apparently 🦡🐿🦉🦔🦓🐆 #matchingoutfits #minime #animals @ London  United Kingdom https://t.co/4JmnE01SmX,51.50711486,-0.12731805
Snack_X,Tue Aug 06 09:35:08 +0000 2019,하 명불허전 런던 갑자기 비 떨어짐 ㅋㅋㅋㅋ,51.50021362,-0.12741966
YG_AfricaCentre,Tue Aug 06 09:33:31 +0000 2019,Happy Independence Day Jamaica 🇯🇲✊🏾❤️ #jamaica #independenceday #caribbean #africa #onelove @ London  United Kingdom https://t.co/ITeZSsOota,51.50711486,-0.12731805
SustainHealth,Tue Aug 06 09:33:23 +0000 2019,Leading London Nutritionist Lily Soutter shares her experience with us recently on how she dealt with Psoriasis fro… https://t.co/0L1i0iFJhl,51.5073509,-0.1277583
Snack_X,Tue Aug 06 09:32:51 +0000 2019,11시 전에 들어갈 수 있을까?,51.50045776,-0.12700081
philip_berryman,Tue Aug 06 09:32:24 +0000 2019,Arts Society  https://t.co/1MiGQyY3OP,51.5073509,-0.1277583
BOBBYSVEGAN,Tue Aug 06 09:29:44 +0000 2019,"🕚🕚🕚 The greatest gift you can gift someone is your time! 🕚🕚🕚
-
-
-
#vegan #plantbased #plantpowered #selfie #ootd… https://t.co/kghNpBNOpB",51.50711486,-0.12731805
RoryTheVet,Tue Aug 06 09:29:02 +0000 2019,If there is a face to brighten up your morning... this is it 🐶❤️ @ London  United Kingdom https://t.co/PJ0Q4IkK2m,51.50711486,-0.12731805
a_ashmore,Tue Aug 06 09:27:49 +0000 2019,"Tuna  mango &amp; avocado 🐟 🥭 🥑 
.
.
.
#tuna #tartare #tunatartare #avocado #fresh #food #foodgasm #foodporn… https://t.co/ySdYesxjwR",51.50711486,-0.12731805
garethpickering,Tue Aug 06 09:27:11 +0000 2019,At some point almost everyone will pass through London. It’s been so good catching up with so many friends in 🇬🇧 @… https://t.co/eUl9zuzqJL,51.50711486,-0.12731805
locomotiv_uk,Tue Aug 06 09:26:57 +0000 2019,"If you don't know you soon will

The story must continue me and fxrest.00 taking a light stroll as everyones waitin… https://t.co/owlI8NkAh4",51.50711486,-0.12731805
machis_barbecue,Tue Aug 06 09:26:37 +0000 2019,"To make the best steak sandwich you need to start with the best steak!
☑️ &amp; ☑️
🐂
Five Markets this week; our four u… https://t.co/aaLxWIpCzF",51.50711486,-0.12731805
hhlluk,Tue Aug 06 09:23:07 +0000 2019,"HUSTLE &amp; HEELS LADIES LUNCH 🎉

Join us on Saturday 7 Sept for the Entrepreneur Within session as we connect with Wi… https://t.co/icffOMG9rA",51.50711486,-0.12731805
Olorisewa,Tue Aug 06 09:18:35 +0000 2019,"Out Now For Free!!!!!
Download Audio:  Salute by Kay Wonder @kay_wonder1

Available Now on our website… https://t.co/OyWK5JY6Au",51.50711486,-0.12731805
callmemvndelv,Tue Aug 06 09:15:56 +0000 2019,YA TIENES “BIPOLAR” DE titonsue_ DISPONIBLE EN TODAS LAS PLATAFORMAS DIGITALES. TRACK PRODUCIDO POR @diddyes 💖💖💖 @… https://t.co/5AMvCPHluJ,51.50711486,-0.12731805
satsearcher,Tue Aug 06 09:13:54 +0000 2019,"You know big things are happening when there's #MissUniverse's advocating for #Bitcoin! 🚀🚀🚀⠀
⠀
Go follow rosamariar… https://t.co/lRgwr5JIOR",51.50711486,-0.12731805
Pairsonnalites,Tue Aug 06 09:12:39 +0000 2019,Football's first transgender referee urges gay players to come out after support from fans: Since coming out  Lucy… https://t.co/cQyhmYFAkD,51.50413561,-0.13608912
Pairsonnalites,Tue Aug 06 09:12:39 +0000 2019,Cypriot bishop faces hate speech inquiry over homophobic remarks: Campaigners with Accept LGBTI  a gay rights group… https://t.co/ke4eX0LZQq,51.50413561,-0.13608912
Pairsonnalites,Tue Aug 06 09:12:38 +0000 2019,Trump plan would hamper gay  transgender health care access. This is cruel and dangerous.: His long history of atta… https://t.co/w2sxMLG0Ql,51.50413561,-0.13608912
Pairsonnalites,Tue Aug 06 09:12:38 +0000 2019,Gay Polish Couple Release Viral 'You Need to Calm Down' Video: “It is really amazing tribute to the LGBTQ community… https://t.co/4Ng3RYrRQy,51.50413561,-0.13608912
MichaelVinsen,Tue Aug 06 09:11:53 +0000 2019,"TERRIFYING | TUESDAY | 😱.
.
.
.
Didn’t have any face masks  and my skins felt like sandpaper. So I just smothered t… https://t.co/3AgGT3rdlX",51.50711486,-0.12731805
MichaelVinsen,Tue Aug 06 09:11:53 +0000 2019,"TERRIFYING | TUESDAY | 😱.
.
.
.
Didn’t have any face masks  and my skins felt like sandpaper. So I just smothered t… https://t.co/PqQHBlrsq0",51.50711486,-0.12731805
acoupleofideas,Tue Aug 06 09:08:13 +0000 2019,"Ev ekmeği yapmayı da yemeyi de özlemişiz. Her sefer bir öncekinden daha iyi oluyor...
.
#bread @ London  United Kin… https://t.co/r6ozt0LlPx",51.50711486,-0.12731805
acoupleofideas,Tue Aug 06 09:08:13 +0000 2019,"Ev ekmeği yapmayı da yemeyi de özlemişiz. Her sefer bir öncekinden daha iyi oluyor...
.
#bread @ London  United Kin… https://t.co/Ka7HlZOj3k",51.50711486,-0.12731805
Snack_X,Tue Aug 06 09:07:46 +0000 2019,아니 사람 너무 많은데?? ㅋㅋㅋㅋㅋㅋ,51.49954224,-0.12783183
kasitzjay,Tue Aug 06 09:07:27 +0000 2019,"anyone for another? 
-
@ChrisLondon17 from lamodels 
Styled by myself
-
Check out the Location corkandbottlehampste… https://t.co/GEO2bFKtLQ",51.50711486,-0.12731805
Snack_X,Tue Aug 06 09:07:25 +0000 2019,I'm at 웨스트민스터 사원 in London  Greater London https://t.co/6riftgRAIL,51.49935616,-0.12735665
liisi,Tue Aug 06 09:05:02 +0000 2019,"Confusion series abstract painting 5.
.
I am looking for a great location to show these abstracts  any suggestions?… https://t.co/LnTukqCq8M",51.50711486,-0.12731805
TheVoiceOfJob,Tue Aug 06 09:04:59 +0000 2019,Ta ta for now  London. Until the next time. It’s been a great nearly two months in Europe and it’s time to head hom… https://t.co/EEeAW5GgCB,51.50711486,-0.12731805
EuniceDecampi,Tue Aug 06 09:04:27 +0000 2019,OUTDOOR LIVING | Think of your garden as a whole new room to decorate so that you can create a great outdoor space.… https://t.co/GwlauRqGPO,51.50711486,-0.12731805
BernardBullen,Tue Aug 06 09:04:00 +0000 2019,"10.000 miles de gracias !!  10.000 Thank you’s !! So much love and support 
GRACIASSSSS bettyenny 
.
.… https://t.co/tQcHQwki6G",51.50711486,-0.12731805
angieforan,Tue Aug 06 09:03:30 +0000 2019,No single use plastic at drama camp #plasticfreejuly #fitandfed #dramacamp #summer #streatham @ London  United King… https://t.co/At1tn17Gl9,51.50711486,-0.12731805
Apyadri,Tue Aug 06 09:03:29 +0000 2019,Experiencia genial en Londres  volveré!! Gracias @melyverin x ser mi superguia turistica. #holidays #london… https://t.co/ouITrmA1Yp,51.50711486,-0.12731805
JayGoo,Tue Aug 06 09:02:55 +0000 2019,London is full of lines. @ London  United Kingdom https://t.co/bT2u06ykIX,51.50711486,-0.12731805
HannahReesUK,Tue Aug 06 09:01:32 +0000 2019,"Happiness is an energy you can cultivate daily.
💫 Be creative
💫 Listen to your heart
💫 Make empowered choices
💫 Be… https://t.co/rB32U8EyAQ",51.50711486,-0.12731805
Pep_Torres,Tue Aug 06 09:00:58 +0000 2019,Filming at @nomadic_films for everisuk today #london @ Soho https://t.co/kRxuGUXlzP,51.513,-0.131
sharonmusic1,Tue Aug 06 08:58:50 +0000 2019,He’s #hairandmakeup ready!  Good luck Q with day #2 @ London  United Kingdom https://t.co/KTcGyOAUUT,51.50711486,-0.12731805
Snack_X,Tue Aug 06 08:58:49 +0000 2019,I'm at Westminster London Underground Station - @tfltravelalerts in London  Greater London https://t.co/kjJWVLLEZz,51.500922,-0.12480205
s4de_u,Tue Aug 06 08:55:43 +0000 2019,"Ya’ll Ready✨
________________________________
Shop @s4de_u @ London  United Kingdom https://t.co/ubXn4cpI3v",51.50711486,-0.12731805
ccastellitto1,Tue Aug 06 08:54:48 +0000 2019,"#loopoftheweek 🥁➰
.
FREE
.
at https://t.co/UAYFZkFO1l
.
.
#recorddrumsonline #remoterecording #record #drums… https://t.co/VRwiOUdpEp",51.50711486,-0.12731805
chaysocial,Tue Aug 06 08:54:21 +0000 2019,"#repost vbaileyactor excited to see this 
・・・
The  BUS STOP trailer is HERE! @SamFridayHow My directing debut with… https://t.co/TL7pXfdoK4",51.50711486,-0.12731805
Armourhotwater,Tue Aug 06 08:52:03 +0000 2019,"🌍🦅Work hard &amp; smart🌍🦅

We must have that back bone to stay up champs.

We must change the chapter in are life’s to… https://t.co/UnwBuRhXnm",51.50711486,-0.12731805
BALA_TV,Tue Aug 06 08:50:08 +0000 2019,"Good Morning Family!

Here's  wishing you a truly productive  pleasant and powerful Tuesday #powerofthree 

Remembe… https://t.co/r2GwttVCnb",51.50711486,-0.12731805
rooaroundworld,Tue Aug 06 08:49:30 +0000 2019,"It’s a nice day for a white wedding 👌 ----------------------------------------------------
•
•
•
•
•
#vatiandcathy… https://t.co/aprG3Fbjue",51.50711486,-0.12731805
ToddyPeters,Tue Aug 06 08:47:16 +0000 2019,Minor celeb on my morning train. At least that how it feels when a dog is on board!! #goodmorningvibes #dogsofinsta… https://t.co/Cv3dThZGU5,51.50711486,-0.12731805
TheLostLondoner,Tue Aug 06 08:45:56 +0000 2019,Yep! I’m one of those people who love #theOA a show I felt was curious and amazing. So joining the troops. So with… https://t.co/dKFbLRuIZu,51.50711486,-0.12731805
moha_abdirah,Tue Aug 06 08:44:36 +0000 2019,How many success stories do you have to hear until you create yours. Eyes on the goal SVP and COC. where there is a… https://t.co/J4lUu2m1wZ,51.50711486,-0.12731805
PrimeCapBrokers,Tue Aug 06 08:42:39 +0000 2019,Next week’s will be for individuals buying residential property assets...but for now - a quick tip on one way to co… https://t.co/R8sCD1BCh3,51.50711486,-0.12731805
ek_mentorship,Tue Aug 06 08:40:01 +0000 2019,What ever the fitness program you decide to follow stay focus monitor your progress take note and stick on it for a… https://t.co/SGpEEusIlJ,51.50711486,-0.12731805
TayneBand,Tue Aug 06 08:40:00 +0000 2019,"Open up launch : 02.10.19 : waitingroomn16 . Ticket link in bio.
 
club.the.mammoth / @TayneBand / @tbtvband / riot… https://t.co/efyZOmK2aE",51.50711486,-0.12731805
adam_crowe,Tue Aug 06 08:39:36 +0000 2019,Apparently it’s suppose to make a difference to a post if you write more text in here so here it is. I’ve tried eve… https://t.co/0Fd6whdDVQ,51.50711486,-0.12731805
mrgianjgemig,Tue Aug 06 08:39:30 +0000 2019,What are you looking at? @ London  United Kingdom https://t.co/dntdMGIpkC,51.50711486,-0.12731805
Lapasainc,Tue Aug 06 08:39:30 +0000 2019,"Never stop dreaming.

#lapasa #lovelapasa #instafit #outfitinspiration #outfittoday #workoutrountine… https://t.co/aqRRT4nPx0",51.50711486,-0.12731805
mpyeager,Tue Aug 06 08:38:52 +0000 2019,Impromptu 'take your child* to work day' as Wookiee Junior asked to join me today at Google rather than sitting at… https://t.co/q1qPsUECzo,51.50711486,-0.12731805
JamesHoste,Tue Aug 06 08:38:07 +0000 2019,Tonight we go back to @lescargotsoho for a serious pop infused livefromsalonnoir session. Expecting a few peeps in … https://t.co/sjAAw8UqdI,51.51400075,-0.13100445
121EnglishUK,Tue Aug 06 08:37:22 +0000 2019,A useful guide to the #TOEFL test from @YahooFinance - the test is required to study at university in the U.S. but… https://t.co/2R7YuekezW,51.504435,-0.1291664
aaslam,Tue Aug 06 08:37:20 +0000 2019,Cracking early morning walk/run through Covent Garden earlier. As lovely as this is  can’t wait to get back home...… https://t.co/IT2WIDU3FJ,51.51198765,-0.12269497
ek_mentorship,Tue Aug 06 08:37:14 +0000 2019,Being born without sight is sometime seen as a disaster the real désastre is being born with sight but  without vis… https://t.co/A1bIdkDIcY,51.50711486,-0.12731805
AnitaGMacDonald,Tue Aug 06 08:35:53 +0000 2019,Studies in concentration at the MAT camp this morning #mat #mattests #music #tuition #global #piano #singing… https://t.co/eyvvUuc44F,51.50711486,-0.12731805
liambauckham,Tue Aug 06 08:32:58 +0000 2019,"#bladerunner inspired scene created entirely in #aftereffects 

#motionhatchling #motiongraphics #motiondesign #vfx… https://t.co/gZrvEJSUq5",51.50711486,-0.12731805
SmoothiebEntUk,Tue Aug 06 08:30:43 +0000 2019,Just posted a video @ London  United Kingdom https://t.co/AWk2gBobcc,51.50711486,-0.12731805
dvinceoficial,Tue Aug 06 08:28:02 +0000 2019,"Para todos mis gamberros  4 the greedy  the humble  the hunger  4 London  Madrid &amp; Miami.
Bless

My nuevo single B… https://t.co/piiQBBNmJJ",51.50711486,-0.12731805
DanielDaggersKF,Tue Aug 06 08:27:53 +0000 2019,When you’re showing properties it’s essential you ‘read’ your buyers reaction so you can understand them better. Ma… https://t.co/hW8ewHlU61,51.50711486,-0.12731805
maryfrancesmain,Tue Aug 06 08:27:05 +0000 2019,My favorite picture of the day. I especially love her expression posed with the Suffragette! @ London  United Kingd… https://t.co/7vTAeMg5kD,51.50711486,-0.12731805
Heartofantigone,Tue Aug 06 08:26:59 +0000 2019,This morning I went #backtothemat after a few months hiatus. Been 🚴🏼‍♀️ and 💃🏻 but neglecting basic stretch and sou… https://t.co/MPKcjB5M1D,51.50711486,-0.12731805
AudreDBAer,Tue Aug 06 08:24:12 +0000 2019,"Chill Sessions w/The Community💕👊🏿😂
Plus Some Politics &amp; POMEGRANATES‼️ @ Houses of Parliament https://t.co/yg1gPR522g",51.5012679,-0.1248698
presentergirl,Tue Aug 06 08:22:23 +0000 2019,"Come on Mama  you know that having me is one of  if not the best thing  that you have done in your life!
.
.
.
.
.… https://t.co/CW6zpweb4T",51.50711486,-0.12731805
dontforgetchaos,Tue Aug 06 08:21:44 +0000 2019,London 2019 #photography #myphotography #iphoneography #insta #instagram #london #londonlife #urbanphotography… https://t.co/ii4KHVoUR4,51.50711486,-0.12731805
SmoothiebEntUk,Tue Aug 06 08:18:14 +0000 2019,Just posted a photo @ London  United Kingdom https://t.co/IrbCnBGim7,51.50711486,-0.12731805
danvallimont,Tue Aug 06 08:17:19 +0000 2019,Day 2 London: Big Ben  Westminster Abbey  Buckingham Palace  Piccadilly Circus  Trafalgar Square  The Alchemist  St… https://t.co/kT1xHVtxnD,51.50711486,-0.12731805
poulters_squad,Tue Aug 06 08:14:58 +0000 2019,Good morning everyone   who remembers Narnia ?. Credit to https://t.co/mJMDawYuBd @ London  United Kingdom https://t.co/B7cVrBHdmC,51.50711486,-0.12731805
RenardHL,Tue Aug 06 08:14:40 +0000 2019,"Whenever you need us  we’ll take yu wherever you need to be. 

#renardresources #recruitment #recruitmentchallenge… https://t.co/EU8DzHauS7",51.50711486,-0.12731805
RenardHL,Tue Aug 06 08:14:40 +0000 2019,"Whenever you need us  we’ll take yu wherever you need to be. 

#renardresources #recruitment #recruitmentchallenge… https://t.co/EU8DzHauS7",51.50711486,-0.12731805
spexinthecity,Tue Aug 06 08:14:07 +0000 2019,Open from 11am! Still a couple of eyes tests left for Thursday so snap them up before they are gone ☺️… https://t.co/foDTVQBPwX,51.51378208,-0.12702405
